date,NDVI_6387_EUPEN,NDVI_6228_CHAUDFONTAINE,NDVI_5904_COMBLAIN,NDVI_5826_SAUHEID,NDVI_6732_STAVELOT,NDVI_6832_TROIS-PONTS,NDVI_7141_HUY,NDVI_7133_LIEGE,NDVI_6657_LOUVEIGNE,NDVI_6958_ROBERTVILLE,NDVI_6529_MONT-RIGI,NDVI_6387_EUPEN_anom,NDVI_6228_CHAUDFONTAINE_anom,NDVI_5904_COMBLAIN_anom,NDVI_5826_SAUHEID_anom,NDVI_6732_STAVELOT_anom,NDVI_6832_TROIS-PONTS_anom,NDVI_7141_HUY_anom,NDVI_7133_LIEGE_anom,NDVI_6657_LOUVEIGNE_anom,NDVI_6958_ROBERTVILLE_anom,NDVI_6529_MONT-RIGI_anom
2021-04-18,0.5189755457702316,0.4673610208356163,0.4808355686471039,0.4522846621629871,0.5344346894995545,0.5328029075883636,0.4313160112403442,0.4425007742320398,0.4760350420194973,0.5437959198835478,0.5440779539096122,0.0015502737479734519,0.0016992002536339035,0.0017228298644335616,0.0017170955670472443,0.0015968343106937954,0.0016122108633431775,0.0018004867663184987,0.0017134091027722342,0.0016840102184989547,0.0016591424030631963,0.001645751143152796
2021-04-19,0.52074486694683,0.4692499382158782,0.4827490348348844,0.45417732480466605,0.5362545235098287,0.5346400075329495,0.4332747067805376,0.444384560822277,0.47791955169257494,0.5456664952695507,0.5459391903120724,0.0015608996330408464,0.0017099655588188045,0.001733714797620356,0.0017276917132567626,0.0016077333757046341,0.0016232103661921737,0.0018111446242546902,0.0017238982952001436,0.001694897613818802,0.0016701121258339002,0.001656733085924067
2021-04-20,0.5224957534596416,0.4711180043024213,0.48464133772830714,0.4560487095595532,0.5380553355252745,0.5364578990055308,0.43521075926193414,0.44624705351617105,0.47978355642665116,0.5475170466186922,0.5477806381150848,0.0015710636227950214,0.0017202248576840828,0.0017440866967055602,0.0017377766076926981,0.001618156686543637,0.0016337295349789782,0.0018212665353583013,0.0017338773583873701,0.0017052834616662627,0.001680587635557118,0.0016672247747204771
2021-04-21,0.5242276871931774,0.47296466630443657,0.4865119173645024,0.45789826265479144,0.5398365926566444,0.5382560440627733,0.43712359577545606,0.4480877011721697,0.4816265046327364,0.549347026323056,0.549601752404619,0.001580762709546879,0.0017299751143384223,0.0017539424924779001,0.001747347266072119,0.0016281011587858663,0.001643765256912011,0.001830849504392662,0.0017433433393692077,0.0017151646887022531,0.0016905658323616013,0.0016772231048831632
2021-04-22,0.525940155640382,0.4747893777649273,0.4883602202088605,0.4597254367778634,0.5415977678012951,0.5400339106046256,0.43901265028200465,0.449905959113018,0.48344785095280607,0.5511558928622048,0.5514019942836579,0.0015899940231812737,0.0017392134435234574,0.00176327926844827,0.0017564008562833133,0.0016375638497011513,0.0016533145622599221,0.0018398906956031413,0.001752293437009167,0.0017245383709125206,0.0017000437635368293,0.00168672511774548
2021-04-23,0.5276326520542904,0.4765915987224161,0.49018569931883355,0.46152969123855,0.5433383397991671,0.5417909725317747,0.44087736377995923,0.4517012892869382,0.4852470564211811,0.5529431109634287,0.553180831031666,0.0015987548320033351,0.0017479371114695885,0.0017720942617147073,0.0017649346992233417,0.001646541959127612,0.0016623746252296678,0.0018483874335557537,0.0017607250028293109,0.0017334017344732278,0.0017090186244117511,0.001695728001508412
2021-04-24,0.5293046755979843,0.47837079587072595,0.49198781450578377,0.4633104921289286,0.5450577935870029,0.5435267099013277,0.4427171844705956,0.4534731604268479,0.48702358862401773,0.5547081517601379,0.5549377362622311,0.001607042543549153,0.0017561435367025036,0.0017803848637786834,0.0017729462695909581,0.0016550328302981088,0.0016709427648023967,0.0018563372039289705,0.0017686355417936839,0.0017417521565734062,0.0017174877591801252,0.0017042290920741276
2021-04-25,0.5309557314927973,0.48012644271679683,0.4937660324948343,0.4650673124813652,0.5467556203507634,0.5452406090806723,0.4445315679213716,0.45522104820757037,0.48877692185685506,0.5564504929483637,0.5566721900788296,0.0016148547053517204,0.0017638302908095649,0.0017881486213179865,0.0017804331966333464,0.0016630339506271685,0.0016790164455287027,0.0018637376542580686,0.0017760227130468875,0.0017495871661882823,0.0017254486616889997,0.0017122258738332397
2021-04-26,0.5325853311647265,0.48185801973648107,0.4955198270826733,0.46679963242445316,0.5484313176761937,0.5469321628994668,0.44631997722703326,0.4569444354009901,0.49050653728018107,0.5581696189413168,0.5583836792286723,0.0016221890056663524,0.0017709950991561807,0.0017953832369116962,0.001787393264848558,0.0016705429524542792,0.0016865932782756943,0.0018705865946305744,0.0017828843306056386,0.0017569044448124682,0.0017328989761790092,0.0017197159804090978
2021-04-27,0.5341929923890116,0.4835650145282801,0.49724867929326655,0.46850693933685084,0.5500843896974963,0.5486008707997218,0.4480818831684947,0.45864281202911,0.49221192307296513,0.5598650210219583,0.5600716972545848,0.0016290432741555838,0.001777635841560321,0.0018020865697208621,0.001793824414640155,0.0016775576137457726,0.001693671020936871,0.0018768819983350227,0.0017892183640070836,0.0017637018271455251,0.0017398364979825942,0.001726697195359006
2021-04-28,0.5357782394328313,0.4852469219649724,0.4989520775314299,0.47018872799897515,0.5517143472440639,0.5502462389839228,0.4498167643694412,0.4603156755149619,0.49389257458411434,0.5615361974935353,0.5617357446448751,0.0016354154825310996,0.0017837505529196829,0.0018082566361208863,0.0017997247429277219,0.001684075858749745,0.0017002475790945937,0.0018826220024600326,0.001795022938909041,0.0017699773017327836,0.0017462591741744804,0.0017331674528285879
2021-04-29,0.5373406031960815,0.48690324434308774,0.5006295177342202,0.47184450074250334,0.5533207079852358,0.5518677805611523,0.4515241074506138,0.4619625308313263,0.4955479944818072,0.5631826538280444,0.5633753289811488,0.0016413037451541435,0.0017893374237925586,0.0018138916102904967,0.0018050925037089716,0.0016900957586132304,0.0017063210066389223,0.0018878049084459225,0.001800296337644336,0.0017757290115600899,0.0017521651041829678,0.0017391248381647406
2021-04-30,0.5388796213501887,0.4885334915301871,0.5022805035200936,0.47347376759764204,0.5549029965730242,0.5534650156911701,0.4532034071817263,0.46358289064721947,0.497177692900663,0.5648039028125661,0.564989965084023,0.001646706319593405,0.0017943948009341848,0.001818989824749817,0.0018099261085773866,0.0016956155319505228,0.0017118895063457096,0.001892429182587585,0.0018050369997288374,0.001780955254604255,0.0017575525403468184,0.00174456758848196
2021-05-01,0.5403948384749203,0.4901371811098995,0.5039045463357942,0.47507604643811613,0.55646074478278,0.555037471726404,0.45485416663097095,0.4651762754721033,0.4987811875867002,0.566399464693443,0.5665791751566968,0.0016516216071392753,0.0017989211877850186,0.0018235497708550819,0.0018142241271911774,0.0017006335453720878,0.0017169514304059552,0.0018964934564877356,0.00180924352232531,0.001785654484335708,0.0017624198884378384,0.0017494940931819247
2021-05-02,0.5418858061931516,0.49171383852467737,0.5055011656009252,0.4766508631238388,0.5579934916517455,0.5565846833518149,0.4564758973120688,0.46674221379777264,0.5003580040400437,0.5679688673182447,0.5681424889263422,0.0016560481532795768,0.0018029152449144936,0.0018275700992453903,0.0018179852876978875,0.0017051483139670642,0.00172150528091497,0.001899996527462644,0.001812914660655418,0.0017898253101769623,0.001766765708129392,0.0017539028944330015
2021-05-03,0.5433520833035479,0.4932629972162259,0.5070698888501581,0.4781977516412161,0.5595007836154628,0.55810619272259,0.45806811932881975,0.4682802422378836,0.5019076756553362,0.569511646275485,0.569679443783264,0.001659984648128332,0.0018063757904170363,0.001831049620240388,0.0018212084771091486,0.0017091585017424693,0.0017255497103146888,0.0019029373588968501,0.0018160493283705392,0.001793466497913454,0.0017705887134233933,0.0017577926876004568
2021-05-04,0.5447932359111214,0.4947841987635644,0.5086102518730455,0.47971625424104875,0.5609821746419902,0.5596015495996279,0.45963036151711323,0.46978990566507617,0.5034297438598148,0.5710273450320495,0.5711895849177919,0.0016634299268127872,0.0018093018002611205,0.0018339873041940402,0.0018238927416315276,0.0017126629220196588,0.001729083521793462,0.001905315080551695,0.001818646597871898,0.0017965769700588607,0.0017738877730311131,0.001761162321631038
2021-05-05,0.5462088375556303,0.4962769930186816,0.5101217988513868,0.4812059215739874,0.5624372263638899,0.5610703114827713,0.4611621615843509,0.4712707573456541,0.5049237582490104,0.5725155150682906,0.5726724654548694,0.001666382969820135,0.0018116924085939123,0.0018363822817981656,0.0018260372869482455,0.0017156605377844913,0.001732105669640216,0.001907128988820117,0.0018207057005857896,0.0017991558061749569,0.0017766619107072446,0.001764010799396698
2021-05-06,0.5475984693377727,0.4977409382397405,0.5116040824941127,0.48266631282350164,0.563865508207947,0.5625120437417488,0.46266306624624914,0.4727223590717805,0.5063892767200282,0.5739757160107527,0.5741276465862873,0.001668842903297163,0.0018135469079956779,0.0018382338443407864,0.0018276414784536565,0.0017181504619935284,0.001734615259552763,0.0019083785469381498,0.0018222260271904545,0.0018012022431419528,0.0017789103055405597,0.0017663372779864739
2021-05-07,0.5489617200431469,0.49917560122179744,0.5130566641696459,0.4840969958363252,0.5652665975225855,0.5639263197447891,0.464132631360971,0.47414428129115066,0.5078258656023757,0.5754075157624846,0.5755546977005379,0.0016708089993094921,0.0018148647496900594,0.0018395414439146274,0.001828704841441653,0.0017201319578383778,0.001736611548902145,0.0019090633851412409,0.0018232071277969886,0.0018027156753871454,0.001780632292194828,0.0017681410689581734
2021-05-08,0.5502981862639377,0.5005805574249946,0.5144791140356982,0.4854975472503371,0.5666400797029361,0.56531272098487,0.4655704220605565,0.4755361032341033,0.5092330997862894,0.5768104906309037,0.5769531965102371,0.001672280676058957,0.0018156455437066121,0.001840304693579653,0.001829227061245997,0.0017216044389629648,0.0017380939469552326,0.0019091833007751635,0.0018236487120817935,0.0018036956550608885,0.00178182736110577,0.00176942163854088
2021-05-09,0.5516074725182879,0.5019553911001882,0.5158710111664697,0.4868675526198414,0.5679855483135237,0.5666708372035588,0.4669760128796051,0.4768974130381331,0.5106105628485345,0.5781842254531755,0.5783227291770872,0.0016732574980516945,0.0018158890589961008,0.0018405233674780863,0.0018292079833334696,0.0017225674696359494,0.0017390620150457003,0.0019087382583543033,0.001823550649373007,0.0018041418921718178,0.0017824951586339344,0.0017701786077929382
2021-05-10,0.5528891913673305,0.5032996954119741,0.5172319436772057,0.4882066065382079,0.5693026052085404,0.5680002665124172,0.46834898788118007,0.47822780786976776,0.5119578471756289,0.5795283137190642,0.579662890434339,0.001673739176230593,0.0018155952234978345,0.0018401974009010225,0.001828647613349721,0.001723020764881067,0.0017395154667074753,0.0019077283895741481,0.0018229129686888612,0.0018040542546705618,0.0017826354871670613,0.0017704117527160834
2021-05-11,0.5541429635298374,0.5046130725590795,0.5185615088460813,0.48951431275783885,0.5705908606496618,0.5693006155119238,0.46968894077988926,0.4795268940437727,0.513274554084465,0.580842357691228,0.5809732837067152,0.0016737255680593366,0.0018147641241632595,0.0018393268903071913,0.0018275461171169405,0.0017229641905615045,0.001739454167756338,0.0019061539932711535,0.0018217358587294674,0.0018034327684909313,0.0017822483051797011,0.0017701210043183924
2021-05-12,0.555368417994454,0.5058951338920755,0.5198593132333721,0.49079028430742466,0.5718499334213759,0.5705714994078891,0.47099547506211215,0.4807942871396487,0.5145602939402851,0.5821259685229141,0.5822535212277641,0.001673216677564815,0.0018133960069270927,0.0018379120932945359,0.0018259038205854505,0.001722397763417538,0.0017388781363318895,0.0019040155353343136,0.0018200196678206937,0.0018022776175411481,0.0017813337272447605,0.0017693064486368204
2021-05-13,0.5565651921294891,0.5071455000283882,0.5211249727978804,0.492034143606456,0.5730794509437941,0.5718125421253221,0.4722682041033347,0.4820296121153883,0.5158146862719795,0.583378766373027,0.5835032241546062,0.001672212655335903,0.0018114912766381552,0.001835953428524384,0.0018237212097379496,0.0017213216510650886,0.0017377875428913336,0.0019013136485681592,0.001817764903810859,0.0018005891436480015,0.0017798920240015281,0.0017679683267118884
2021-05-14,0.5577329317902215,0.5083638009645609,0.5223581130105781,0.49324552257695387,0.5742790493828999,0.5730233764197155,0.4735067512825573,0.4832325034184566,0.5170373598846767,0.5846003805185265,0.5847220226800397,0.00167071379847894,0.0018090504969363597,0.0018334514755967701,0.001820998930443407,0.001719736171942543,0.001736182710158185,0.0018980491325041315,0.001814972233920853,0.001798367846459037,0.0017779236220725192,0.0017661070345150742
2021-05-15,0.5588712914236993,0.5095496761857459,0.5235583689654378,0.494424062752392,0.5754483737582157,0.5742036439857214,0.47471075009374303,0.4844026050939645,0.518227952969583,0.5857904494641337,0.5859095561419727,0.001668720550530245,0.0018060743900875087,0.0018304069748806828,0.00181773778826827,0.0017176417952190492,0.001734064113028344,0.0018942229531649368,0.0018116424845468493,0.001795614383290789,0.0017754291039401293,0.0017637231228330164
2021-05-16,0.5599799341709912,0.5107027747723865,0.5247253854874113,0.49556941538377164,0.576587078047846,0.5753529955631789,0.4758798442542737,0.48553957089000094,0.5193861132110507,0.5869486210493005,0.5870654731301476,0.001666233501323,0.0018025638367697994,0.0018268208272917974,0.0018139387482370983,0.0017150391406540733,0.0017314323784295427,0.0018898362427791082,0.001807776641015002,0.0017923295689381558,0.0017724092077714415,0.00176081729710309
2021-05-17,0.5610585319668728,0.5118227555040595,0.5258588172375347,0.49668124154282184,0.5776948252908719,0.5764710910404645,0.4770136878103778,0.4866430643600952,0.5205114978908307,0.5880745525524218,0.588189431590131,0.0016632533868157218,0.0017985198758124765,0.0018226940940294645,0.001809602934546628,0.0017119289784149894,0.0017282882851337167,0.0018848902994442196,0.0018033758472910666,0.0017885143754303723,0.001768864827202954,0.0017573904172061283
2021-05-18,0.5621067656369033,0.5129092869604472,0.5269583288151184,0.4977592122222951,0.5787712876870614,0.5775575995551381,0.4781119452395055,0.4877127589627756,0.5216037739894908,0.589167910792252,0.5892810989245318,0.0016597810888723252,0.00179394370388819,0.0018180279962608514,0.001804731630234313,0.0017083122288485963,0.001724632763528966,0.0018793865867448023,0.0017984414056402276,0.0017841699317443505,0.0017647970110740152,0.0017534434972109603
2021-05-19,0.563124324991875,0.5139620476194116,0.5280235948569961,0.49880300843332415,0.5798161466938739,0.5786121995918497,0.47917429154961433,0.48874833815819946,0.5226626182849603,0.5902283722264967,0.590340152091423,0.0016558176350012221,0.0017888366751602769,0.0018128239147583436,0.0017993262767971863,0.001704189962210001,0.001720466895342443,0.0018733267333179704,0.001792974776243128,0.0017792975234709463,0.0017602069631165174,0.0017489777050750943
2021-05-20,0.5641109089196037,0.5149807259521357,0.5290543001338085,0.4998123212998173,0.5808290931207186,0.5796345790774824,0.4802004123753395,0.48974949550182223,0.5236877174481769,0.5912556230475567,0.5913662776999328,0.0016513641980522298,0.0017832003008803055,0.0018070833894942018,0.0017933884737664774,0.001699563398343762,0.0017157919133227173,0.0018667125323718614,0.0017869775767637153,0.0017738985924342643,0.0017550960415996242,0.0017439943622974408
2021-05-21,0.565066225474033,0.5159650205153128,0.530050139643281,0.5007868521498587,0.5818098272204509,0.5806244354734967,0.4811900040710202,0.4907159347350789,0.5246787681358062,0.592249359275387,0.5923591721029862,0.0016464220958694042,0.0017770362489426539,0.0018008081191817071,0.0017869199782333811,0.0016944339063242886,0.0017106092008706275,0.0018595459411550608,0.0017804515818696798,0.0017679747362647769,0.0017494657589269824,0.0017384949435302888
2021-05-22,0.5659899919616247,0.5169146400403453,0.531010818700482,0.5017263126040916,0.5827580587780726,0.5815814758654606,0.4821427738005522,0.49164736987305147,0.525635477080005,0.5932092868474501,0.5933185414871543,0.001640992790899909,0.0017703463433891287,0.0017939999607747836,0.001779922704330139,0.0016888030040514979,0.0017049202916351591,0.0018518290803767323,0.001773398722707764,0.0017615277079268132,0.00174331778119019,0.001732481076139547
2021-05-23,0.5668819350250129,0.517829303519538,0.5319360530250216,0.5026304246610529,0.5836735071966103,0.5825054170497248,0.48305843962404443,0.4925435252890975,0.5265575611752048,0.5941351217057343,0.5942441019596021,0.0016350778897624707,0.0017631325638706175,0.0017866609289163282,0.0017723987226625493,0.0016826723577996194,0.0016987268690562551,0.001843564233580619,0.001765821086332442,0.0017545594151997523,0.0017366539276750803,0.0017259545397253495
2021-05-24,0.5677417907238954,0.5187087402892515,0.5328255688251787,0.503498920779439,0.5845559015801481,0.5833959856172274,0.48393673058124775,0.4934041357964116,0.5274447475618872,0.5950265898808089,0.5951355796320945,0.0016286791427716496,0.0017553970450598921,0.0017787931953449077,0.0017643502596975669,0.001676043781725256,0.0016920307658663258,0.0018347538464675295,0.001757720915088412,0.0017470719201138074,0.0017294761703222639,0.0017189172655949214
2021-05-25,0.5685693046131376,0.5195526901099978,0.5336791028789165,0.5043315439572759,0.585404980813992,0.584252918034402,0.484777386771738,0.4942289467264989,0.5282967737073265,0.5958834275728994,0.5959927107020461,0.0016217984434198085,0.0017471420760225564,0.0017703990882488307,0.0017557796971049422,0.0016689192373309236,0.0016848339635506804,0.0018254005261731931,0.0017491006059466851,0.0017390674383388482,0.0017217866331464826,0.0017113713361909255
2021-05-26,0.5693642318180653,0.5203609032434461,0.5344964026117767,0.5051280478079695,0.5862204936419365,0.5850759607211595,0.4855801594318231,0.49501771400453526,0.529113387483279,0.5967053812299467,0.5968152415305832,0.0016144378278160065,0.001738370099535702,0.0017614810915795864,0.0017466895710521735,0.0016613008328839607,0.0016771385917589976,0.0018155070404952123,0.0017399627097954284,0.0017305483385301468,0.0017135875916047816,0.0017033189844751773
2021-05-27,0.5701263371069301,0.5211331405263276,0.535277226171619,0.5058881966332165,0.5870021987406151,0.5858648701259277,0.4863448110081578,0.49577020422159274,0.5298943472405898,0.59749220762264,0.5976029287176003,0.0016065994740853684,0.0017290837113685953,0.001752041844315877,0.0017370825714543292,0.001653190822792694,0.0016689469276756075,0.001805076317075216,0.0017303099306849035,0.001721517141626161,0.0017048814719256011,0.0016947625932682842
2021-05-28,0.5708553949605156,0.5218691734412066,0.5360213425001898,0.5066117654927489,0.587749864790913,0.5866194127977211,0.4870711152280384,0.49648619470370997,0.5306394218807025,0.5982436739163909,0.5983555391737861,0.0015982857017224905,0.0017192856595134032,0.001742084139682576,0.0017269615411760197,0.0016445916069397493,0.0016602613953454748,0.0017941114425321092,0.0017201451250278832,0.0017119765201032422,0.0016956708503900186,0.0016857046945434329
2021-05-29,0.5715511896388735,0.5225687841841018,0.5367285314014958,0.5072985402709009,0.5884632705464169,0.5873393654552239,0.48775885716636147,0.49716547357778396,0.531348390924044,0.5989595577402332,0.5990728501895988,0.0015894989709064333,0.0017089788433708453,0.0017316109243249445,0.0017163294751939562,0.0016355057299713982,0.001651084564957661,0.0017826156615487476,0.0017094713007538287,0.0017019292971850453,0.0016859584525690252,0.0016761479686797642
2021-05-30,0.5722135152451647,0.523231765728938,0.5373985836069641,0.5079483177399661,0.589142204898886,0.5880245150528609,0.48840783330922233,0.49780783983426763,0.5320210445752682,0.5996396472526264,0.5997546495011677,0.0015802418817725261,0.0016981663128933233,0.001720625297436218,0.0017051895197069955,0.0016259358805444935,0.0016414191520829347,0.0017705923759114284,0.0016982916164193784,0.0016913784460065306,0.001675747152517948,0.0016660952436653442
2021-05-31,0.5728421757865864,0.5238579218888111,0.5380313008373657,0.5085609056203375,0.5897864669407235,0.5886746588438446,0.48901785161413963,0.49841310338665046,0.5326571837853379,0.6002837412041414,0.6004007353531078,0.0015705171736424273,0.0016868512676835312,0.0017091305098390075,0.001693544971207328,0.0016158848905325485,0.0016312680168739657,0.0017580451435040834,0.0016866093802723747,0.0016803270887342237,0.0016650399719239095,0.0016555494942632754
2021-06-01,0.5734369852323691,0.5244470673740379,0.5386264958614946,0.5091361226374057,0.5903958660244244,0.5892896044401664,0.4895887315668826,0.49898108512771006,0.5332566203104258,0.6008916489970159,0.6010109165582211,0.0015603277242126623,0.0016750370560441041,0.0016971299630276215,0.0016813992755040363,0.0016053557341838554,0.0016206341632137855,0.0017449776772545667,0.0016744280492749786,0.0016687784956421758,0.0016538400792143193,0.0016445138411310678
2021-06-02,0.5739977675688298,0.5249990278469923,0.5391839925515656,0.5096737985752009,0.5909702218189965,0.5898691698695312,0.49012030423488845,0.49951161698251123,0.5338191767676208,0.6014631907415535,0.6015850125540717,0.0015496765487067465,0.0016627271739916294,0.0016846272081553204,0.0016687560267037993,0.00159435152724563,0.0016095207378312715,0.0017313938440363108,0.0016617512280789892,0.0016567360841455159,0.0016421507886174025,0.0016329915498951575
2021-06-03,0.574524356851452,0.5255136399736894,0.5397036259353393,0.5101737743267631,0.5915093643633194,0.5904131836292044,0.4906124123172528,0.5000045419581426,0.5343446866874159,0.601998197309357,0.602122853456418,0.0015385667989776808,0.0016499252642173667,0.0016716259449889304,0.0016556189661478538,0.001582875526039751,0.001597931029368005,0.0017172976635240755,0.0016485826679595306,0.001644203417786927,0.0016299755591825393,0.0016209860301870105
2021-06-04,0.5750165972539956,0.5259907514721217,0.5401852422449382,0.5106359019412234,0.5920131341164404,0.5909214847367615,0.49106491019127685,0.5004597141901734,0.5348329945629717,0.6024965103833754,0.6026242801094848,0.001527001762580138,0.0016366351150127745,0.0016581300208121652,0.0016419919813034367,0.0015709311264998638,0.0015858684674046053,0.0017026933070048433,0.0016349262657055497,0.0016311842051847103,0.0016173179937559734,0.0016085008346339302
2021-06-05,0.5754743431146054,0.5264302211573209,0.5406286989623472,0.5110600446675856,0.592481382004785,0.5913939227777273,0.4914776639555594,0.5008769989858173,0.535283955896132,0.6029579825047532,0.6030891441330574,0.001514984861793467,0.00162286065914663,0.0016441434292853163,0.0016278791046144825,0.0015585218631659625,0.0015733366214473188,0.0016875850961421412,0.001620786062466073,0.0016176822989331097,0.0016041818379151085,0.001595539657805345
2021-06-06,0.5758974589789174,0.5268319189831369,0.5410338648615889,0.5114460769951931,0.5929139694662694,0.5918303579500853,0.49185055146962137,0.5012562728637895,0.5356974372401816,0.603382477116465,0.6035173079663929,0.0015025196526127216,0.0016086059727022928,0.0016296703092657516,0.001613284512308244,0.0015456514081388928,0.001560339199871974,0.0016719775016990068,0.001606166242554552,0.001603701694462445,0.0015905709788591738,0.0015821063351222353
2021-06-07,0.5762858196401401,0.52719572608072,0.5414006200475552,0.5117938846908702,0.5933107684913036,0.5922306611056455,0.4921834623900476,0.501597423590848,0.5360733162393402,0.6037698686037261,0.6039086449089242,0.0014896098236936162,0.0015938752738704487,0.0016147149435827846,0.0015982125231601696,0.0015323235699923332,0.001546880048823418,0.0016558751422132145,0.0015910711322113524,0.0015892465288599444,0.0015764894442611421,0.0015682048417209327
2021-06-08,0.5766393101761056,0.5275215347936972,0.5417288559914868,0.5121033648327233,0.5936716616606726,0.5925947137882642,0.4924762982031415,0.5019003502150038,0.5364114816649638,0.6041200423311623,0.604263039157754,0.001476259195262286,0.0015786729217021067,0.0015992817577701324,0.001582667597213483,0.0015185422926488057,0.0015329631510814234,0.001639282782632756,0.001575505198322169,0.0015743210796409501,0.0015619414010730193,0.0015538392912771704
2021-06-09,0.5769578259832763,0.5278092487100287,0.5420184755630861,0.5123744258405996,0.5939965421802818,0.5929224082688959,0.49272897225407414,0.5021649630953952,0.5367118334484623,0.6044328946767347,0.6045803858419228,0.0014624717179836377,0.001563003414818076,0.0015833753187549648,0.0015666543344619033,0.0015043116542103885,0.0015185926248801884,0.0016222053329032482,0.0015594730470972484,0.0015589297634858168,0.0015469311542951614,0.0015390139347882803
2021-06-10,0.577241272807702,0.5280587826905375,0.542269393059263,0.5126069875031859,0.5942853139127579,0.5932136475774715,0.49294140977252887,0.5023911839288139,0.5369742827109112,0.6047083330624005,0.6048605910534406,0.001448251471795503,0.0015468713900771425,0.0015670003335090943,0.001550177473487846,0.0014896358657510156,0.0015037727226896447,0.0016046478465169822,0.0015429794227084237,0.0015430771349330685,0.001531463145701184,0.0015237331593155323
2021-06-11,0.5774895667729059,0.5282700628941044,0.5424815342294937,0.5128009810017445,0.5945378914058992,0.5934683455315939,0.4931135478948262,0.5025789457728755,0.5371987517893513,0.6049462759815097,0.6051035718750774,0.0014336026646960542,0.0015302816212052761,0.0015501616476543134,0.0015332418900592115,0.001474519270072694,0.0014885078299569088,0.001586615519016621,0.001526029205884183,0.0015267678850305888,0.0015155419525234581,0.0015080014866861724
2021-06-12,0.5777026344047094,0.5284430267995176,0.542654836297792,0.5129563489304788,0.5947541999179631,0.5936864267620406,0.4932453356825263,0.5027281930658297,0.5373851742597704,0.605146653022925,0.6053092564048991,0.0014185296315037954,0.0015132390173815402,0.0015328642440277651,0.0015158525956880942,0.001458966340420198,0.0014728024638093196,0.0015681136864580392,0.001508627412466379,0.0015100068399472866,0.001499172286099304,0.001491823572155826
2021-06-13,0.5778804126529729,0.528577623223975,0.5427892479812886,0.5130730453135186,0.5949341754397798,0.5938678267350672,0.4933367341375027,0.5028388816430015,0.5375334949567607,0.6053094048918559,0.6054775837775439,0.0014030368325721465,0.0014957486217869187,0.0015151132412103419,0.0014980147361463025,0.0014429816791549088,0.0014566612717175076,0.001549147823831143,0.0014907791919259727,0.0014927989595464597,0.001482358990476218,0.0014752042030292678
2021-06-14,0.5780228489102519,0.5286738123382294,0.5428847295054032,0.5131510356185267,0.5950777647136971,0.5940124917715032,0.49338771621348154,0.5029109787498597,0.5376436699898417,0.6054344834274058,0.6056085041822343,0.001387128852468833,0.0014778156101111772,0.0014969138920087888,0.001479733589943355,0.0014265700163953454,0.0014400890301200509,0.0015297235434396095,0.0014724898258382524,0.0014751493359166368,0.001465107040979019,0.001458148297245332
2021-06-15,0.5781299010273664,0.528731565678374,0.5429412526156172,0.5131902967669167,0.595184925249339,0.5941203790626369,0.4933982668240471,0.5029444630517106,0.5377156667564489,0.6055218516168237,0.6057019788775166,0.0013708103986213027,0.0014594452890204224,0.0014782715819036119,0.0014610145667641738,0.0014097362086167298,0.0014230906430098278,0.0015098465932408822,0.0014537647263208608,0.0014570631918658927,0.0014474215427370263,0.0014406609019210759
2021-06-16,0.5782015373258726,0.5287508661542663,0.5429588005858325,0.5131908171406836,0.5952556253361785,0.5941914566828836,0.49336838284710327,0.5029393246400105,0.5377494639515797,0.6055714836064567,0.6057579802027238,0.0013540862999225078,0.0014406430945882454,0.0014591918274541316,0.0014418632058691427,0.001392485237213581,0.001405671140483622,0.0014895228551438655,0.001434609434431966,0.0014385458793741979,0.0014293077291737122,0.0014227471918576429
2021-06-17,0.5782377366074374,0.528731708054585,0.5429373682233228,0.5131525965858407,0.5952898440529227,0.594225703599231,0.4932980731258002,0.5028955650352984,0.5377450515741012,0.6055833647094006,0.6057764915861634,0.0013369615053021588,0.001421414590686676,0.0014396802746671211,0.0014222851744545295,0.0013748222070255611,0.0013878356772513145,0.0014687583432702045,0.0014150296185310163,0.0014196028780130154,0.001410770960457719,0.0014044124680105963
2021-06-18,0.5782384881601114,0.5286740970485203,0.5428769618702686,0.5130756464124648,0.5952875712737028,0.5942231096774657,0.49318735846591516,0.5028131971867453,0.5377024309297065,0.6055574914098465,0.6057575075500188,0.0013194410822634506,0.0014017654673396107,0.0014197426973242555,0.001402286265974606,0.001356752344827794,0.0013695895311137685,0.0014475592021725436,0.0013950310726003057,0.0014002397933208233,0.0013918167219180155,0.0013856621559191762
2021-06-19,0.5782037917614973,0.5285780501840955,0.5427775994018821,0.5129599893913499,0.5952488076710706,0.5941836756851715,0.4930362716296975,0.5026922454683225,0.53762161463053,0.6054938713641193,0.6057010337119719,0.0013015302153803754,0.0013817015390383824,0.0013993849952760318,0.001381872398427464,0.0013382809977832144,0.0013509381013995236,0.0014259317050180353,0.0013746197145313443,0.001380462355146106,0.0013724506224179756,0.0013665018041026933
2021-06-20,0.578133657678818,0.5284435958831234,0.5426393102211158,0.5128056597472697,0.5951735647157997,0.5941074132915009,0.4928448573261728,0.5025327456715895,0.5375026265914155,0.6053925233984139,0.6056070867835402,0.0012832342047669476,0.00136122874302258,0.0013786131926937228,0.001361049612605636,0.0013194136318601668,0.0013318869073668527,0.0014038822517310479,0.0013538015843731488,0.001360276415951378,0.0013526783926979258,0.0013469370824176208
